Start,Slut,NO2 (115),NOX as NO2 (114),PM10 (116),PM2.5 (111)
25-02-2016 18:00,25-02-2016 19:00,108.2,275.5,112.9,14.1
25-02-2016 19:00,25-02-2016 20:00,60.1,106.7,82,8.9
25-02-2016 20:00,25-02-2016 21:00,50.4,87.3,63.9,6.2
25-02-2016 21:00,25-02-2016 22:00,37.4,61.6,44.5,5
25-02-2016 22:00,25-02-2016 23:00,63.8,148.6,46.2,4.9
25-02-2016 23:00,26-02-2016 00:00,35.4,58.9,34.4,3.3
26-02-2016 00:00,26-02-2016 01:00,38.5,94.8,24.6,2.8
26-02-2016 01:00,26-02-2016 02:00,39.5,107.8,22.2,2.4
26-02-2016 02:00,26-02-2016 03:00,27.7,45.5,8.9,1.8
26-02-2016 03:00,26-02-2016 04:00,32,68.9,7.9,1.6
26-02-2016 04:00,26-02-2016 05:00,22.7,28.7,6.4,1.6
26-02-2016 05:00,26-02-2016 06:00,37,60.2,8.9,1.8
26-02-2016 06:00,26-02-2016 07:00,85.4,289.4,19.4,3.1
26-02-2016 07:00,26-02-2016 08:00,94.9,283.9,23.3,3.5
26-02-2016 08:00,26-02-2016 09:00,95.2,307.1,33.3,4.4
26-02-2016 09:00,26-02-2016 10:00,72.9,251.9,20.4,4.5
26-02-2016 10:00,26-02-2016 11:00,65.7,177.8,22.5,4.8
26-02-2016 11:00,26-02-2016 12:00,73.3,289.8,41.1,5.4
26-02-2016 12:00,26-02-2016 13:00,80.4,254.8,67.1,7.3
26-02-2016 13:00,26-02-2016 14:00,63.9,187,101.4,10.4
26-02-2016 14:00,26-02-2016 15:00,62,180.7,127.1,10.7
26-02-2016 15:00,26-02-2016 16:00,72.4,210.5,120.7,11.3
26-02-2016 16:00,26-02-2016 17:00,79.9,252.5,102.5,13.3
26-02-2016 17:00,26-02-2016 18:00,72.2,191.2,99.4,12.2
26-02-2016 18:00,26-02-2016 19:00,54.4,139.7,59.5,9.8
26-02-2016 19:00,26-02-2016 20:00,69.4,145.1,25.9,7.6
26-02-2016 20:00,26-02-2016 21:00,75.1,148.4,31.6,9.1
26-02-2016 21:00,26-02-2016 22:00,74.2,141.9,31.2,9.4
26-02-2016 22:00,26-02-2016 23:00,95.8,259.1,38.7,12.1
26-02-2016 23:00,27-02-2016 00:00,77.8,229.2,35.1,13.4
27-02-2016 00:00,27-02-2016 01:00,54.3,131.1,29.1,10.8
27-02-2016 01:00,27-02-2016 02:00,42.1,72.7,22.2,7.6
27-02-2016 02:00,27-02-2016 03:00,50.6,93.6,17.3,6.5
27-02-2016 03:00,27-02-2016 04:00,50.9,124.2,15,5.5
27-02-2016 04:00,27-02-2016 05:00,39.9,52.9,12.6,4.2
27-02-2016 05:00,27-02-2016 06:00,48.2,80.8,12.8,4
27-02-2016 06:00,27-02-2016 07:00,35.5,56.5,10.6,3.1
27-02-2016 07:00,27-02-2016 08:00,49.3,117.5,11.3,3.2
27-02-2016 08:00,27-02-2016 09:00,46.7,89.1,11.5,3.8
27-02-2016 09:00,27-02-2016 10:00,56.9,105.9,11.6,4.6
27-02-2016 10:00,27-02-2016 11:00,67.6,150.6,16.9,4.8
27-02-2016 11:00,27-02-2016 12:00,93.2,233.4,27.1,4.9
27-02-2016 12:00,27-02-2016 13:00,74.1,163.3,33.6,5.1
27-02-2016 13:00,27-02-2016 14:00,87.4,207.3,45.8,5.9
27-02-2016 14:00,27-02-2016 15:00,66.9,113.4,52.7,6.7
27-02-2016 15:00,27-02-2016 16:00,61,120.1,52.2,6
27-02-2016 16:00,27-02-2016 17:00,80.1,197.5,59.1,7.4
27-02-2016 17:00,27-02-2016 18:00,84.8,166.1,61.5,8.7
27-02-2016 18:00,27-02-2016 19:00,75.3,147,47.2,7
27-02-2016 19:00,27-02-2016 20:00,51.4,93.5,29.4,5.1
27-02-2016 20:00,27-02-2016 21:00,53.6,102.6,30.4,5.1
27-02-2016 21:00,27-02-2016 22:00,54.1,114.4,30.5,4.7
27-02-2016 22:00,27-02-2016 23:00,60.8,121.2,25.3,4.4
27-02-2016 23:00,28-02-2016 00:00,58.2,117.5,26,4.2
28-02-2016 00:00,28-02-2016 01:00,43.8,66,26.3,4.4
28-02-2016 01:00,28-02-2016 02:00,52.8,97.2,25.4,4
28-02-2016 02:00,28-02-2016 03:00,47.9,77.8,19.3,3.7
28-02-2016 03:00,28-02-2016 04:00,38.7,66.9,18.3,3.7
28-02-2016 04:00,28-02-2016 05:00,28,36.8,15,3.3
28-02-2016 05:00,28-02-2016 06:00,36.4,79.3,13.1,3.3
28-02-2016 06:00,28-02-2016 07:00,22.1,30.6,14.3,3.3
28-02-2016 07:00,28-02-2016 08:00,37.3,76.6,14.2,3.7
28-02-2016 08:00,28-02-2016 09:00,38.6,62.8,11.7,3.4
28-02-2016 09:00,28-02-2016 10:00,56.3,136.2,15.5,3.7
28-02-2016 10:00,28-02-2016 11:00,62.3,133.4,25.1,4.3
28-02-2016 11:00,28-02-2016 12:00,64.9,144.2,37.4,5.2
28-02-2016 12:00,28-02-2016 13:00,54.8,118.4,59,7
28-02-2016 13:00,28-02-2016 14:00,57.6,116.5,98.3,11.8
28-02-2016 14:00,28-02-2016 15:00,69.1,139.1,123.1,14
28-02-2016 15:00,28-02-2016 16:00,56.4,128.9,105.6,12.7
28-02-2016 16:00,28-02-2016 17:00,61.8,136.9,114.4,13.7
28-02-2016 17:00,28-02-2016 18:00,84.2,179.3,145.3,18.4
28-02-2016 18:00,28-02-2016 19:00,86,185.5,125.5,16.4
28-02-2016 19:00,28-02-2016 20:00,77.8,186.1,71.4,12.2
28-02-2016 20:00,28-02-2016 21:00,91.5,206.7,45.3,9
28-02-2016 21:00,28-02-2016 22:00,102.8,213.9,41.6,9
28-02-2016 22:00,28-02-2016 23:00,75.9,131.9,51,13.8
28-02-2016 23:00,29-02-2016 00:00,82.6,165.2,43.4,14.9
29-02-2016 00:00,29-02-2016 01:00,78.7,146.6,37.1,12.8
29-02-2016 01:00,29-02-2016 02:00,77.8,179.9,38.5,14.1
29-02-2016 02:00,29-02-2016 03:00,79.5,169,34.6,12.7
29-02-2016 03:00,29-02-2016 04:00,74.8,182.7,28.8,9.8
29-02-2016 04:00,29-02-2016 05:00,61.9,85.8,24.8,8
29-02-2016 05:00,29-02-2016 06:00,59.5,96,24.9,7.7
29-02-2016 06:00,29-02-2016 07:00,109.2,426.7,47.8,11.5
29-02-2016 07:00,29-02-2016 08:00,124.4,555.4,61.7,13.1
29-02-2016 08:00,29-02-2016 09:00,136.3,661.4,48.8,9.7
29-02-2016 09:00,29-02-2016 10:00,106.1,320.5,42.9,8.5
29-02-2016 10:00,29-02-2016 11:00,129,416.1,75.9,11.4
29-02-2016 11:00,29-02-2016 12:00,90.4,250.8,99.6,12.6
29-02-2016 12:00,29-02-2016 13:00,90.8,245.3,147.9,17.9
29-02-2016 13:00,29-02-2016 14:00,104.6,350.9,123.6,14.1
29-02-2016 14:00,29-02-2016 15:00,106.2,375.4,135.3,14.3
29-02-2016 15:00,29-02-2016 16:00,92.4,256.3,137.6,14.8
29-02-2016 16:00,29-02-2016 17:00,141.8,497.5,155.5,16.3
29-02-2016 17:00,29-02-2016 18:00,97,235.2,121.1,14.1
29-02-2016 18:00,29-02-2016 19:00,70.5,117.3,91.4,12.5
29-02-2016 19:00,29-02-2016 20:00,70.9,127.5,43.8,8.3
29-02-2016 20:00,29-02-2016 21:00,54.7,80,30,6.2
29-02-2016 21:00,29-02-2016 22:00,41.9,67.1,25.7,5
29-02-2016 22:00,29-02-2016 23:00,32.5,46,32.2,4.9
29-02-2016 23:00,01-03-2016 00:00,32.3,70.6,36.9,5.3
01-03-2016 00:00,01-03-2016 01:00,24.5,45.6,21.1,3.6
01-03-2016 01:00,01-03-2016 02:00,28,43.3,17.9,3.5
01-03-2016 02:00,01-03-2016 03:00,41.1,76.5,26,10.2
01-03-2016 03:00,01-03-2016 04:00,23.9,29.9,17.9,4.6
01-03-2016 04:00,01-03-2016 05:00,31.1,58.4,16.6,3.7
01-03-2016 05:00,01-03-2016 06:00,25.3,31.7,18.1,4
01-03-2016 06:00,01-03-2016 07:00,84.8,196.5,26.1,5.1
01-03-2016 07:00,01-03-2016 08:00,99.6,294.5,34.3,7
01-03-2016 08:00,01-03-2016 09:00,106.2,302.1,37.4,7.4
01-03-2016 09:00,01-03-2016 10:00,94.6,206.4,24.4,5.7
01-03-2016 10:00,01-03-2016 11:00,56.1,88.4,33.4,3.9
01-03-2016 11:00,01-03-2016 12:00,46.4,83.3,48.6,4.5
01-03-2016 12:00,01-03-2016 13:00,32.1,46,69,5.8
01-03-2016 13:00,01-03-2016 14:00,26.1,31.3,51,5
01-03-2016 14:00,01-03-2016 15:00,27.7,38.3,52.3,5.7
01-03-2016 15:00,01-03-2016 16:00,45.2,65.8,54.8,5.7
01-03-2016 16:00,01-03-2016 17:00,37.8,52.5,42.1,5.3
01-03-2016 17:00,01-03-2016 18:00,34.5,49.9,44,5.4
01-03-2016 18:00,01-03-2016 19:00,26,30.6,29.3,4.5
01-03-2016 19:00,01-03-2016 20:00,21.6,24.4,18.4,4.2
01-03-2016 20:00,01-03-2016 21:00,21.3,22.6,18,5.2
01-03-2016 21:00,01-03-2016 22:00,17.6,19.5,17.9,5.3
01-03-2016 22:00,01-03-2016 23:00,21.2,23,15.5,5.9
01-03-2016 23:00,02-03-2016 00:00,18.6,22.8,11.2,4.2
02-03-2016 00:00,02-03-2016 01:00,14.3,14.9,9.6,3.8
02-03-2016 01:00,02-03-2016 02:00,14.1,14.9,9.2,3.5
02-03-2016 02:00,02-03-2016 03:00,15.8,17.5,8.4,3.9
02-03-2016 03:00,02-03-2016 04:00,13.4,15.9,9.9,4.2
02-03-2016 04:00,02-03-2016 05:00,12.1,12.9,8.2,4.1
02-03-2016 05:00,02-03-2016 06:00,13.8,15.6,26.5,4.6
02-03-2016 06:00,02-03-2016 07:00,22.4,27.3,16.8,5.4
02-03-2016 07:00,02-03-2016 08:00,38,49.4,21.3,5.8
02-03-2016 08:00,02-03-2016 09:00,28,36.7,26.7,5.8
02-03-2016 09:00,02-03-2016 10:00,21.8,28,40.6,5.5
02-03-2016 10:00,02-03-2016 11:00,26.9,36.9,36.5,6.1
02-03-2016 11:00,02-03-2016 12:00,24.5,32,28.6,6.1
02-03-2016 12:00,02-03-2016 13:00,22.8,32.9,29.3,6.1
02-03-2016 13:00,02-03-2016 14:00,34.5,63.5,30.2,6.5
02-03-2016 14:00,02-03-2016 15:00,29,43.2,35.6,6.6
02-03-2016 15:00,02-03-2016 16:00,31.5,51.2,45.7,6.6
02-03-2016 16:00,02-03-2016 17:00,31.4,47.4,20.5,6.3
02-03-2016 17:00,02-03-2016 18:00,21.8,29.4,13.4,5.9
02-03-2016 18:00,02-03-2016 19:00,25.8,39.3,12.3,6.1
02-03-2016 19:00,02-03-2016 20:00,30.1,46.9,10.5,6.2
02-03-2016 20:00,02-03-2016 21:00,33,53.9,10.1,7.3
02-03-2016 21:00,02-03-2016 22:00,25.9,35.7,10,7.1
02-03-2016 22:00,02-03-2016 23:00,36.2,66.1,7.2,7.7
02-03-2016 23:00,03-03-2016 00:00,26,42.5,6.1,8.2
03-03-2016 00:00,03-03-2016 01:00,18.5,22.9,6.5,7.9
03-03-2016 01:00,03-03-2016 02:00,12.1,13.3,6.1,7
03-03-2016 02:00,03-03-2016 03:00,13.6,16.2,6.5,7
03-03-2016 03:00,03-03-2016 04:00,12.1,14.2,7.1,7.4
03-03-2016 04:00,03-03-2016 05:00,10.2,12,6.9,8.2
03-03-2016 05:00,03-03-2016 06:00,10.5,12,9.8,9.2
03-03-2016 06:00,03-03-2016 07:00,26.4,40.2,13.2,12.1
03-03-2016 07:00,03-03-2016 08:00,35.8,47.1,17.7,14.8
03-03-2016 08:00,03-03-2016 09:00,37.1,48.1,21,17.5
03-03-2016 09:00,03-03-2016 10:00,39.4,52.2,29.1,23.6
03-03-2016 10:00,03-03-2016 11:00,38.3,58.5,33.2,25.3
03-03-2016 11:00,03-03-2016 12:00,39.5,56,34.9,28.5
03-03-2016 12:00,03-03-2016 13:00,44,74.5,40.2,32.1
03-03-2016 13:00,03-03-2016 14:00,41.9,73.1,40,33.3
03-03-2016 14:00,03-03-2016 15:00,35.1,53.2,34.7,30
03-03-2016 15:00,03-03-2016 16:00,38.6,57.8,26.8,24.9
03-03-2016 16:00,03-03-2016 17:00,72.5,185.6,43.1,28
03-03-2016 17:00,03-03-2016 18:00,37.4,51.2,33.9,28.1
03-03-2016 18:00,03-03-2016 19:00,33.8,50.3,33.5,25
03-03-2016 19:00,03-03-2016 20:00,27.1,40.2,28.3,20.5
03-03-2016 20:00,03-03-2016 21:00,25.8,40.7,28.3,20.1
03-03-2016 21:00,03-03-2016 22:00,17.3,22.8,25.3,18.6
03-03-2016 22:00,03-03-2016 23:00,19.3,39.1,28,19.7
03-03-2016 23:00,04-03-2016 00:00,22.6,35.6,30.2,21.2
04-03-2016 00:00,04-03-2016 01:00,17.4,22,23.4,17.4
04-03-2016 01:00,04-03-2016 02:00,29.4,60.5,26.8,20
04-03-2016 02:00,04-03-2016 03:00,20.3,35.3,32.4,23.6
04-03-2016 03:00,04-03-2016 04:00,26.7,42.2,28,21.9
04-03-2016 04:00,04-03-2016 05:00,16.9,26,22.3,18.4
04-03-2016 05:00,04-03-2016 06:00,11.6,14.8,22,17.7
04-03-2016 06:00,04-03-2016 07:00,21.5,34,24.2,18.4
04-03-2016 07:00,04-03-2016 08:00,31.8,49.4,26.4,18.6
04-03-2016 08:00,04-03-2016 09:00,33,57.5,22.5,15.5
04-03-2016 09:00,04-03-2016 10:00,25.4,51.1,20.4,15.5
04-03-2016 10:00,04-03-2016 11:00,21.6,32.6,24.7,16.2
04-03-2016 11:00,04-03-2016 12:00,21.9,32.8,18.9,15
04-03-2016 12:00,04-03-2016 13:00,22.8,34.1,20,14.2
04-03-2016 13:00,04-03-2016 14:00,23.6,35.4,17.3,12.3
04-03-2016 14:00,04-03-2016 15:00,23.3,32,16.2,11.4
04-03-2016 15:00,04-03-2016 16:00,20.2,25.4,16.7,10.5
04-03-2016 16:00,04-03-2016 17:00,17.8,23.7,14.5,9.9
04-03-2016 17:00,04-03-2016 18:00,18.8,22.4,14.6,9
04-03-2016 18:00,04-03-2016 19:00,15.3,18.9,14.2,9.4
04-03-2016 19:00,04-03-2016 20:00,18.3,26.9,14.7,11.3
04-03-2016 20:00,04-03-2016 21:00,14.5,20.6,13.9,10.2
04-03-2016 21:00,04-03-2016 22:00,13.4,17.6,14.3,10.6
04-03-2016 22:00,04-03-2016 23:00,13.1,17,15.1,12.2
04-03-2016 23:00,05-03-2016 00:00,10.7,13.1,16.1,14.3
05-03-2016 00:00,05-03-2016 01:00,10.1,12,13,10.3
05-03-2016 01:00,05-03-2016 02:00,8.8,10.4,10.7,8
05-03-2016 02:00,05-03-2016 03:00,8.1,10.6,10.1,7.7
05-03-2016 03:00,05-03-2016 04:00,8.1,10.4,10.9,9
05-03-2016 04:00,05-03-2016 05:00,6.3,7.3,13.7,10.8
05-03-2016 05:00,05-03-2016 06:00,5.4,6.5,13.3,9.8
05-03-2016 06:00,05-03-2016 07:00,4.8,6.3,12.9,8.8
05-03-2016 07:00,05-03-2016 08:00,9.1,9.8,12.6,8.5
05-03-2016 08:00,05-03-2016 09:00,12,16.4,14.3,8.8
05-03-2016 09:00,05-03-2016 10:00,13.8,22.5,14.1,8.9
05-03-2016 10:00,05-03-2016 11:00,23.1,41.3,13.1,8.7
05-03-2016 11:00,05-03-2016 12:00,24,42.8,14.5,8.7
05-03-2016 12:00,05-03-2016 13:00,19.3,27.7,13.3,8.1
05-03-2016 13:00,05-03-2016 14:00,18.7,29.5,16.2,8.2
05-03-2016 14:00,05-03-2016 15:00,29.1,45.4,27.7,9.5
05-03-2016 15:00,05-03-2016 16:00,27,40.6,18.3,9.8
05-03-2016 16:00,05-03-2016 17:00,48.7,107.7,19.7,11.2
05-03-2016 17:00,05-03-2016 18:00,63.1,117.2,21.2,13.8
05-03-2016 18:00,05-03-2016 19:00,74.1,147.7,23.8,14.7
05-03-2016 19:00,05-03-2016 20:00,65.2,112.1,24.4,16.1
05-03-2016 20:00,05-03-2016 21:00,44.1,74.7,21.1,14.8
05-03-2016 21:00,05-03-2016 22:00,41.7,69.1,20.1,13.5
05-03-2016 22:00,05-03-2016 23:00,47.9,96,17.4,12.1
05-03-2016 23:00,06-03-2016 00:00,53.7,123.2,19.1,13
06-03-2016 00:00,06-03-2016 01:00,48.2,103.5,19.5,13.7
06-03-2016 01:00,06-03-2016 02:00,30.1,56,18,13
06-03-2016 02:00,06-03-2016 03:00,42.6,107,18.8,12.9
06-03-2016 03:00,06-03-2016 04:00,32.5,78.8,17,12.5
06-03-2016 04:00,06-03-2016 05:00,22.6,36.5,13,10.7
06-03-2016 05:00,06-03-2016 06:00,14.9,20.7,9.2,8.8
06-03-2016 06:00,06-03-2016 07:00,17.7,24.4,9.6,6.7
06-03-2016 07:00,06-03-2016 08:00,21.4,29.3,9.7,5.8
06-03-2016 08:00,06-03-2016 09:00,34,61.8,12.5,6.1
06-03-2016 09:00,06-03-2016 10:00,34.2,85.6,15.2,7.1
06-03-2016 10:00,06-03-2016 11:00,47.3,92,17.6,8.3
06-03-2016 11:00,06-03-2016 12:00,42.5,88.1,17.9,8.4
06-03-2016 12:00,06-03-2016 13:00,50.1,134.2,14.6,7.7
06-03-2016 13:00,06-03-2016 14:00,40.1,100.9,18.9,8.3
06-03-2016 14:00,06-03-2016 15:00,41.5,110.9,17.2,10.7
06-03-2016 15:00,06-03-2016 16:00,41.7,90.5,14.8,9.1
06-03-2016 16:00,06-03-2016 17:00,44.9,118.7,14.1,9.1
06-03-2016 17:00,06-03-2016 18:00,44.6,96.3,14.5,8.9
06-03-2016 18:00,06-03-2016 19:00,36.8,68.2,12.2,7.7
06-03-2016 19:00,06-03-2016 20:00,37.2,62.8,12,7.3
06-03-2016 20:00,06-03-2016 21:00,30.7,54.9,10.9,7.4
06-03-2016 21:00,06-03-2016 22:00,28.5,44.6,10.9,7.4
06-03-2016 22:00,06-03-2016 23:00,21.2,29,11.5,7.4
06-03-2016 23:00,07-03-2016 00:00,18.4,27.3,14.2,7.4
07-03-2016 00:00,07-03-2016 01:00,15.1,21.1,10.9,7
07-03-2016 01:00,07-03-2016 02:00,13.1,34.2,7.8,5.9
07-03-2016 02:00,07-03-2016 03:00,12.2,16.9,6,5.1
07-03-2016 03:00,07-03-2016 04:00,8.6,13.7,7.7,4.7
07-03-2016 04:00,07-03-2016 05:00,11.7,25.5,5,5
07-03-2016 05:00,07-03-2016 06:00,20,31.9,7.5,6.8
07-03-2016 06:00,07-03-2016 07:00,58.3,190.5,14.8,9.9
07-03-2016 07:00,07-03-2016 08:00,42.8,82.2,20.5,17.5
07-03-2016 08:00,07-03-2016 09:00,27.3,53.9,11.3,11.7
07-03-2016 09:00,07-03-2016 10:00,22.5,36.9,5.7,6.1
07-03-2016 10:00,07-03-2016 11:00,26.5,44.4,5,5.3
07-03-2016 11:00,07-03-2016 12:00,28.9,76,6.4,4.6
07-03-2016 12:00,07-03-2016 13:00,31.3,67.5,4.3,2.9
07-03-2016 13:00,07-03-2016 14:00,36.7,99.7,4.6,3.2
07-03-2016 14:00,07-03-2016 15:00,43.2,126.5,7.3,2.6
07-03-2016 15:00,07-03-2016 16:00,49.2,225,20.7,3.1
07-03-2016 16:00,07-03-2016 17:00,45.1,95.4,28.1,4
07-03-2016 17:00,07-03-2016 18:00,34.7,53.3,21.2,9.9
07-03-2016 18:00,07-03-2016 19:00,34.7,99.8,16.9,16.7
07-03-2016 19:00,07-03-2016 20:00,25.4,40.2,17,13.8
07-03-2016 20:00,07-03-2016 21:00,25,45.2,17.1,13.4
07-03-2016 21:00,07-03-2016 22:00,18.4,26.8,15.7,13.4
07-03-2016 22:00,07-03-2016 23:00,10.2,12.1,14.6,11.4
07-03-2016 23:00,08-03-2016 00:00,18,28.1,13.6,9.2
08-03-2016 00:00,08-03-2016 01:00,10.9,16.6,12.9,9.4
08-03-2016 01:00,08-03-2016 02:00,10.2,12.7,10,9.3
08-03-2016 02:00,08-03-2016 03:00,6,7.6,8.3,8.3
08-03-2016 03:00,08-03-2016 04:00,26,43.4,9.1,8
08-03-2016 04:00,08-03-2016 05:00,6.4,7.3,9.7,7.8
08-03-2016 05:00,08-03-2016 06:00,18.6,26.1,10.4,7.3
08-03-2016 06:00,08-03-2016 07:00,62.3,145.8,20.9,7.3
08-03-2016 07:00,08-03-2016 08:00,69.4,139.4,33.7,8.7
08-03-2016 08:00,08-03-2016 09:00,57.6,138.8,41.9,10.1
08-03-2016 09:00,08-03-2016 10:00,54.1,118,50,11.1
08-03-2016 10:00,08-03-2016 11:00,60.1,177,76.9,10.4
08-03-2016 11:00,08-03-2016 12:00,63.4,233.6,114,12.9
08-03-2016 12:00,08-03-2016 13:00,73.9,232.1,117.5,13.9
08-03-2016 13:00,08-03-2016 14:00,69.2,233.7,96.4,12.7
08-03-2016 14:00,08-03-2016 15:00,74.6,207.3,133,14.2
08-03-2016 15:00,08-03-2016 16:00,101.3,324.7,140,17
08-03-2016 16:00,08-03-2016 17:00,68.5,184,91.1,14.1
08-03-2016 17:00,08-03-2016 18:00,71,158.3,77.3,11.9
08-03-2016 18:00,08-03-2016 19:00,74.2,193.7,102.4,13.6
08-03-2016 19:00,08-03-2016 20:00,58,119.7,80.8,12.8
08-03-2016 20:00,08-03-2016 21:00,59.4,116.2,69.2,12.7
08-03-2016 21:00,08-03-2016 22:00,61,137.1,70.7,12.9
08-03-2016 22:00,08-03-2016 23:00,54.1,138.5,68.6,11.2
08-03-2016 23:00,09-03-2016 00:00,34.5,57.7,33.4,8
09-03-2016 00:00,09-03-2016 01:00,26,40.4,23.2,6.3
09-03-2016 01:00,09-03-2016 02:00,22.9,39.3,20.7,6.1
09-03-2016 02:00,09-03-2016 03:00,26.9,50.1,11,5.3
09-03-2016 03:00,09-03-2016 04:00,31.4,55.5,9.7,5.4
09-03-2016 04:00,09-03-2016 05:00,31.7,47.3,10.6,5.6
09-03-2016 05:00,09-03-2016 06:00,36.4,69.8,11,5.9
09-03-2016 06:00,09-03-2016 07:00,77.7,274.7,13.1,6.1
09-03-2016 07:00,09-03-2016 08:00,90.5,446.8,22.3,7.3
09-03-2016 08:00,09-03-2016 09:00,69.3,230.1,25.8,8
09-03-2016 09:00,09-03-2016 10:00,64.4,171.8,32.8,6.9
09-03-2016 10:00,09-03-2016 11:00,69.1,230,50.6,8.2
09-03-2016 11:00,09-03-2016 12:00,77.4,282.2,84.6,10.6
09-03-2016 12:00,09-03-2016 13:00,53.4,182.2,93.3,10.3
09-03-2016 13:00,09-03-2016 14:00,54.4,136.8,103.4,10.9
09-03-2016 14:00,09-03-2016 15:00,55.7,174.1,82.7,9.6
09-03-2016 15:00,09-03-2016 16:00,67.2,176.1,29.7,6.3
09-03-2016 16:00,09-03-2016 17:00,72.9,160.8,67.2,10.3
09-03-2016 17:00,09-03-2016 18:00,65.1,139.2,60.9,10.9
09-03-2016 18:00,09-03-2016 19:00,62.6,115.8,51.6,13
09-03-2016 19:00,09-03-2016 20:00,56.8,96.9,46,14.3
09-03-2016 20:00,09-03-2016 21:00,57.1,116.2,39,14.5
09-03-2016 21:00,09-03-2016 22:00,59.6,133.8,32.1,15.7
09-03-2016 22:00,09-03-2016 23:00,50.5,105.3,22.3,14.7
09-03-2016 23:00,10-03-2016 00:00,62.9,163.1,18.6,13.2
10-03-2016 00:00,10-03-2016 01:00,53.5,134.2,14.9,12.9
10-03-2016 01:00,10-03-2016 02:00,55.3,103.1,78.6,11.4
10-03-2016 02:00,10-03-2016 03:00,27.9,37.1,14.8,9.3
10-03-2016 03:00,10-03-2016 04:00,23.2,41,14.6,8.9
10-03-2016 04:00,10-03-2016 05:00,21.3,25.1,11.6,7.1
10-03-2016 05:00,10-03-2016 06:00,37.2,76.8,13.9,7.1
10-03-2016 06:00,10-03-2016 07:00,67.9,228.2,16.8,7.5
10-03-2016 07:00,10-03-2016 08:00,77.4,317.5,21.4,7.7
10-03-2016 08:00,10-03-2016 09:00,89.1,432.9,45.2,9.6
10-03-2016 09:00,10-03-2016 10:00,124.2,578.5,69.6,13.4
10-03-2016 10:00,10-03-2016 11:00,111.4,468.2,80.6,14.8
10-03-2016 11:00,10-03-2016 12:00,116.2,424.3,154.8,18.3
10-03-2016 12:00,10-03-2016 13:00,112.6,353.2,176.4,17.7
10-03-2016 13:00,10-03-2016 14:00,101.4,316.5,138.3,15.7
10-03-2016 14:00,10-03-2016 15:00,78.2,212.6,122.2,12.8
10-03-2016 15:00,10-03-2016 16:00,97.8,260.9,144.8,14.1
10-03-2016 16:00,10-03-2016 17:00,121.4,337.9,138.2,13.9
10-03-2016 17:00,10-03-2016 18:00,89.5,239.9,124.8,13.4
10-03-2016 18:00,10-03-2016 19:00,70.7,150.6,98.3,14
10-03-2016 19:00,10-03-2016 20:00,80.3,230.9,96.7,17.2
10-03-2016 20:00,10-03-2016 21:00,63.9,392.7,64.7,14.8
10-03-2016 21:00,10-03-2016 22:00,62.8,143.6,68,15.2
10-03-2016 22:00,10-03-2016 23:00,64.5,151.6,77.3,16.6
10-03-2016 23:00,11-03-2016 00:00,81,220.7,61.1,12.3
11-03-2016 00:00,11-03-2016 01:00,68.6,112.2,59.1,11.6
11-03-2016 01:00,11-03-2016 02:00,61.7,118,45.7,9.8
11-03-2016 02:00,11-03-2016 03:00,59.9,119.3,30.6,9.1
11-03-2016 03:00,11-03-2016 04:00,48,69.8,37,10.2
11-03-2016 04:00,11-03-2016 05:00,56.7,98.6,21.5,7.9
11-03-2016 05:00,11-03-2016 06:00,46.4,128.4,22.7,7.2
11-03-2016 06:00,11-03-2016 07:00,84.2,344.5,42.2,8.5
11-03-2016 07:00,11-03-2016 08:00,95,352.7,73.7,10.2
11-03-2016 08:00,11-03-2016 09:00,92.9,242,62.2,10.8
11-03-2016 09:00,11-03-2016 10:00,128,384.6,84.3,12.6
11-03-2016 10:00,11-03-2016 11:00,71,192.7,103.4,13.5
11-03-2016 11:00,11-03-2016 12:00,61.1,144.1,91.5,14.1
11-03-2016 12:00,11-03-2016 13:00,78,234.4,116.6,17.1
11-03-2016 13:00,11-03-2016 14:00,73.2,179.8,110.1,15.5
11-03-2016 14:00,11-03-2016 15:00,96.7,249.4,131.4,16.3
11-03-2016 15:00,11-03-2016 16:00,93.5,274.1,128.6,16.5
11-03-2016 16:00,11-03-2016 17:00,106.8,326.7,125.2,16.4
11-03-2016 17:00,11-03-2016 18:00,101.2,223.3,133.2,16.3
11-03-2016 18:00,11-03-2016 19:00,107.1,256.6,124.1,17
11-03-2016 19:00,11-03-2016 20:00,124.9,372.1,101.3,17.6
11-03-2016 20:00,11-03-2016 21:00,105.4,222.5,87.5,16.5
11-03-2016 21:00,11-03-2016 22:00,110.2,282.4,84.3,18.3
11-03-2016 22:00,11-03-2016 23:00,121.9,357.9,94.8,20.9
11-03-2016 23:00,12-03-2016 00:00,105,273.1,83.4,22.7
12-03-2016 00:00,12-03-2016 01:00,115.2,379.9,99.4,25.6
12-03-2016 01:00,12-03-2016 02:00,103.8,339,113.8,28
12-03-2016 02:00,12-03-2016 03:00,99,371.8,83.1,21.3
12-03-2016 03:00,12-03-2016 04:00,87.2,206.9,56,16
12-03-2016 04:00,12-03-2016 05:00,71.3,163.4,57.1,18.4
12-03-2016 05:00,12-03-2016 06:00,62.5,145.9,48.6,16.3
12-03-2016 06:00,12-03-2016 07:00,69.5,160.2,38.1,13.9
12-03-2016 07:00,12-03-2016 08:00,51.2,105.2,35.4,13.9
12-03-2016 08:00,12-03-2016 09:00,66,131.4,36.6,13
