,Date,NO2,NOX as NO2,PM10,PM2.5,Station ID,Day,Year,Week of Year,Month,Hour,Lufttryck reducerat havsytans nivå,Lufttemperatur,Nederbördsmängd,Relativ Luftfuktighet
23485,2016-09-10 23:00:00,27.5,34.6,18.1,9.3,18644,Saturday,2016,36,9,23,1015.5,15.3,0.0,84
23486,2016-09-11 00:00:00,26.4,30.6,20.3,8.9,18644,Sunday,2016,36,9,0,1015.1,15.3,0.0,84
23487,2016-09-11 01:00:00,21.0,24.2,15.0,7.2,18644,Sunday,2016,36,9,1,1014.8,15.7,0.0,83
23488,2016-09-11 02:00:00,15.6,18.8,16.0,7.5,18644,Sunday,2016,36,9,2,1014.6,15.4,0.0,84
23489,2016-09-11 03:00:00,13.6,15.2,13.6,8.4,18644,Sunday,2016,36,9,3,1014.2,15.8,0.0,83
23490,2016-09-11 04:00:00,14.5,19.2,11.3,7.8,18644,Sunday,2016,36,9,4,1013.8,15.0,0.0,87
23491,2016-09-11 05:00:00,13.6,16.5,13.1,6.6,18644,Sunday,2016,36,9,5,1013.5,14.9,0.0,90
23492,2016-09-11 06:00:00,20.1,36.2,15.9,8.5,18644,Sunday,2016,36,9,6,1013.5,14.8,0.0,94
23493,2016-09-11 07:00:00,25.2,54.7,18.7,10.3,18644,Sunday,2016,36,9,7,1013.6,15.4,0.0,92
23494,2016-09-11 08:00:00,19.2,38.2,16.8,8.7,18644,Sunday,2016,36,9,8,1013.1,16.2,0.0,87
23495,2016-09-11 09:00:00,26.5,58.8,18.9,7.9,18644,Sunday,2016,36,9,9,1013.0,17.1,0.0,84
23496,2016-09-11 10:00:00,26.7,56.6,23.5,10.7,18644,Sunday,2016,36,9,10,1012.4,18.7,0.0,78
23497,2016-09-11 11:00:00,30.0,64.1,23.0,10.5,18644,Sunday,2016,36,9,11,1011.6,21.7,0.0,64
23498,2016-09-11 12:00:00,27.5,52.0,21.6,4.6,18644,Sunday,2016,36,9,12,1011.6,22.4,0.0,58
23499,2016-09-11 13:00:00,33.2,57.4,26.1,9.1,18644,Sunday,2016,36,9,13,1011.6,21.3,0.0,64
23500,2016-09-11 14:00:00,30.1,47.9,26.7,10.9,18644,Sunday,2016,36,9,14,1011.7,20.8,0.0,67
23501,2016-09-11 15:00:00,40.0,71.9,23.4,9.9,18644,Sunday,2016,36,9,15,1011.8,21.3,0.0,67
23502,2016-09-11 16:00:00,35.9,61.8,22.2,9.3,18644,Sunday,2016,36,9,16,1012.1,20.4,0.0,70
23503,2016-09-11 17:00:00,27.6,44.3,22.5,10.6,18644,Sunday,2016,36,9,17,1012.5,19.9,0.0,73
23504,2016-09-11 18:00:00,26.7,37.0,20.3,10.0,18644,Sunday,2016,36,9,18,1013.5,19.4,0.0,64
23505,2016-09-11 19:00:00,31.9,46.9,12.8,3.6,18644,Sunday,2016,36,9,19,1014.9,18.4,0.0,55
23506,2016-09-11 20:00:00,23.2,36.2,11.7,,18644,Sunday,2016,36,9,20,1015.6,16.8,0.0,50
23507,2016-09-11 21:00:00,12.5,20.7,10.0,4.6,18644,Sunday,2016,36,9,21,1015.9,15.8,0.0,57
23508,2016-09-11 22:00:00,11.1,18.8,16.0,4.5,18644,Sunday,2016,36,9,22,1016.5,14.9,0.0,65
23509,2016-09-11 23:00:00,10.5,17.4,14.4,6.6,18644,Sunday,2016,36,9,23,1016.9,14.3,0.0,70
23510,2016-09-12 00:00:00,7.0,11.5,16.0,7.1,18644,Monday,2016,37,9,0,1017.3,13.9,0.0,75
23511,2016-09-12 01:00:00,5.8,9.6,14.0,7.1,18644,Monday,2016,37,9,1,1018.0,13.2,0.0,80
23512,2016-09-12 02:00:00,6.9,9.9,16.3,6.7,18644,Monday,2016,37,9,2,1018.4,12.6,0.0,85
23513,2016-09-12 03:00:00,8.0,13.9,12.7,7.5,18644,Monday,2016,37,9,3,1018.7,12.2,0.0,88
23514,2016-09-12 04:00:00,15.5,27.5,15.5,6.9,18644,Monday,2016,37,9,4,1018.8,11.8,0.0,91
23515,2016-09-12 05:00:00,42.2,91.5,25.9,8.2,18644,Monday,2016,37,9,5,1019.0,12.0,0.0,93
23516,2016-09-12 06:00:00,77.6,272.9,28.3,10.7,18644,Monday,2016,37,9,6,1019.4,13.1,0.0,89
23517,2016-09-12 07:00:00,64.7,246.9,24.6,8.6,18644,Monday,2016,37,9,7,1019.9,14.0,0.0,86
23518,2016-09-12 08:00:00,47.2,170.6,22.0,7.7,18644,Monday,2016,37,9,8,1020.3,16.9,0.0,72
23519,2016-09-12 09:00:00,36.2,122.3,17.4,7.0,18644,Monday,2016,37,9,9,1020.5,17.4,0.0,68
23520,2016-09-12 10:00:00,47.4,155.6,26.5,5.8,18644,Monday,2016,37,9,10,1020.5,18.4,0.0,63
23521,2016-09-12 11:00:00,41.3,115.4,27.9,7.0,18644,Monday,2016,37,9,11,1020.4,20.1,0.0,50
23522,2016-09-12 12:00:00,45.5,118.1,22.4,5.1,18644,Monday,2016,37,9,12,1020.2,20.9,0.0,44
23523,2016-09-12 13:00:00,53.1,124.9,23.4,3.9,18644,Monday,2016,37,9,13,1020.1,20.6,0.0,43
23524,2016-09-12 14:00:00,54.5,125.4,24.7,7.0,18644,Monday,2016,37,9,14,1020.0,20.6,0.0,46
23525,2016-09-12 15:00:00,57.4,132.4,26.8,8.9,18644,Monday,2016,37,9,15,1019.8,20.4,0.0,38
23526,2016-09-12 16:00:00,55.1,127.8,16.4,3.4,18644,Monday,2016,37,9,16,1019.9,19.8,0.0,38
23527,2016-09-12 17:00:00,57.4,127.5,20.4,3.7,18644,Monday,2016,37,9,17,1019.8,18.7,0.0,43
23528,2016-09-12 18:00:00,55.2,108.5,20.4,6.2,18644,Monday,2016,37,9,18,1020.0,17.5,0.0,52
23529,2016-09-12 19:00:00,56.2,93.3,23.2,6.8,18644,Monday,2016,37,9,19,1020.4,16.4,0.0,59
23530,2016-09-12 20:00:00,49.8,74.8,21.4,10.1,18644,Monday,2016,37,9,20,1020.7,15.8,0.0,59
23531,2016-09-12 21:00:00,30.3,44.4,12.1,5.3,18644,Monday,2016,37,9,21,1020.8,14.9,0.0,65
23532,2016-09-12 22:00:00,36.1,52.6,14.7,7.2,18644,Monday,2016,37,9,22,1021.0,14.5,0.0,69
23533,2016-09-12 23:00:00,26.6,35.7,16.3,8.3,18644,Monday,2016,37,9,23,1021.2,14.0,0.0,74
23534,2016-09-13 00:00:00,26.1,36.9,18.0,7.2,18644,Tuesday,2016,37,9,0,1021.6,13.4,0.0,80
23535,2016-09-13 01:00:00,19.3,28.7,18.4,7.8,18644,Tuesday,2016,37,9,1,1021.8,12.8,0.0,84
23536,2016-09-13 02:00:00,15.2,20.3,16.0,7.5,18644,Tuesday,2016,37,9,2,1021.6,12.3,0.0,88
23537,2016-09-13 03:00:00,22.6,35.7,18.6,8.3,18644,Tuesday,2016,37,9,3,1021.6,12.4,0.0,90
23538,2016-09-13 04:00:00,30.3,46.7,17.8,9.6,18644,Tuesday,2016,37,9,4,1021.6,13.2,0.0,87
23539,2016-09-13 05:00:00,49.5,117.2,25.6,8.7,18644,Tuesday,2016,37,9,5,1021.9,13.4,0.0,87
23540,2016-09-13 06:00:00,68.9,227.7,30.1,9.8,18644,Tuesday,2016,37,9,6,1022.3,14.2,0.0,84
23541,2016-09-13 07:00:00,70.4,241.3,31.6,11.0,18644,Tuesday,2016,37,9,7,1022.2,15.6,0.0,77
23542,2016-09-13 08:00:00,60.6,190.0,27.3,9.8,18644,Tuesday,2016,37,9,8,1022.4,17.5,0.0,68
23543,2016-09-13 09:00:00,58.9,190.4,27.4,8.1,18644,Tuesday,2016,37,9,9,1022.3,19.1,0.0,63
23544,2016-09-13 10:00:00,57.0,156.3,65.6,7.3,18644,Tuesday,2016,37,9,10,1022.3,19.8,0.0,62
23545,2016-09-13 11:00:00,36.2,75.5,24.6,7.4,18644,Tuesday,2016,37,9,11,1022.1,20.4,0.0,61
23546,2016-09-13 12:00:00,60.9,142.1,35.9,10.7,18644,Tuesday,2016,37,9,12,1021.8,21.6,0.0,56
23547,2016-09-13 13:00:00,63.9,137.8,34.0,8.3,18644,Tuesday,2016,37,9,13,1021.4,21.4,0.0,59
23548,2016-09-13 14:00:00,66.6,152.6,36.2,10.2,18644,Tuesday,2016,37,9,14,1021.3,21.4,0.0,60
23549,2016-09-13 15:00:00,63.2,140.2,22.2,8.3,18644,Tuesday,2016,37,9,15,1021.1,22.0,0.0,60
23550,2016-09-13 16:00:00,70.0,172.8,26.2,10.7,18644,Tuesday,2016,37,9,16,1020.8,21.3,0.0,62
23551,2016-09-13 17:00:00,55.6,105.9,28.3,7.9,18644,Tuesday,2016,37,9,17,1020.7,20.4,0.0,65
23552,2016-09-13 18:00:00,65.2,135.3,36.4,10.6,18644,Tuesday,2016,37,9,18,1020.9,19.7,0.0,69
23553,2016-09-13 19:00:00,40.4,50.3,31.4,8.9,18644,Tuesday,2016,37,9,19,1021.1,19.0,0.0,72
23554,2016-09-13 20:00:00,47.1,57.2,29.4,9.2,18644,Tuesday,2016,37,9,20,1021.4,18.1,0.0,77
23555,2016-09-13 21:00:00,47.6,65.4,28.7,5.6,18644,Tuesday,2016,37,9,21,1021.4,16.9,0.0,83
23556,2016-09-13 22:00:00,38.8,44.6,23.6,12.7,18644,Tuesday,2016,37,9,22,1021.8,16.4,0.0,84
23557,2016-09-13 23:00:00,16.2,17.7,16.6,6.7,18644,Tuesday,2016,37,9,23,1021.8,16.1,0.0,82
23558,2016-09-14 00:00:00,10.7,12.6,16.1,5.2,18644,Wednesday,2016,37,9,0,1021.6,15.8,0.0,81
23559,2016-09-14 01:00:00,8.4,10.2,14.5,5.6,18644,Wednesday,2016,37,9,1,1021.9,15.4,0.0,84
23560,2016-09-14 02:00:00,7.2,10.0,12.7,4.9,18644,Wednesday,2016,37,9,2,1022.0,15.3,0.0,82
23561,2016-09-14 03:00:00,5.8,6.9,9.6,1.1,18644,Wednesday,2016,37,9,3,1022.3,14.9,0.0,84
23562,2016-09-14 04:00:00,5.0,8.1,12.6,5.3,18644,Wednesday,2016,37,9,4,1022.1,14.4,0.0,87
23563,2016-09-14 05:00:00,17.9,33.5,22.1,6.9,18644,Wednesday,2016,37,9,5,1022.4,14.3,0.0,89
23564,2016-09-14 06:00:00,29.2,56.7,20.0,8.4,18644,Wednesday,2016,37,9,6,1022.6,14.8,0.0,89
23565,2016-09-14 07:00:00,30.7,57.7,18.5,6.6,18644,Wednesday,2016,37,9,7,1022.4,16.3,0.0,78
23566,2016-09-14 08:00:00,32.3,68.7,17.8,3.6,18644,Wednesday,2016,37,9,8,1022.7,18.4,0.0,68
23567,2016-09-14 09:00:00,33.5,61.3,18.4,5.8,18644,Wednesday,2016,37,9,9,1022.5,19.0,0.0,64
23568,2016-09-14 10:00:00,28.1,55.8,19.1,6.2,18644,Wednesday,2016,37,9,10,1022.6,19.4,0.0,64
23569,2016-09-14 11:00:00,28.8,59.5,32.3,6.1,18644,Wednesday,2016,37,9,11,1022.4,20.0,0.0,63
23570,2016-09-14 12:00:00,28.6,56.1,28.4,8.7,18644,Wednesday,2016,37,9,12,1021.9,21.9,0.0,59
23571,2016-09-14 13:00:00,29.6,56.5,30.5,6.9,18644,Wednesday,2016,37,9,13,1021.8,20.5,0.0,61
23572,2016-09-14 14:00:00,26.9,45.4,28.8,6.4,18644,Wednesday,2016,37,9,14,1021.5,19.7,0.0,62
23573,2016-09-14 15:00:00,31.0,45.9,23.3,5.1,18644,Wednesday,2016,37,9,15,1021.2,19.9,0.0,63
23574,2016-09-14 16:00:00,60.6,129.2,29.8,9.0,18644,Wednesday,2016,37,9,16,1021.0,19.3,0.0,62
23575,2016-09-14 17:00:00,56.2,117.4,34.1,6.4,18644,Wednesday,2016,37,9,17,1021.0,17.8,0.0,71
23576,2016-09-14 18:00:00,52.0,101.8,35.4,9.4,18644,Wednesday,2016,37,9,18,1021.1,16.8,0.0,70
23577,2016-09-14 19:00:00,39.1,57.9,24.1,2.2,18644,Wednesday,2016,37,9,19,1021.0,16.2,0.0,73
23578,2016-09-14 20:00:00,40.5,58.9,23.0,5.4,18644,Wednesday,2016,37,9,20,1020.9,15.6,0.0,79
23579,2016-09-14 21:00:00,36.5,52.9,23.8,10.1,18644,Wednesday,2016,37,9,21,1020.6,15.2,0.0,83
23580,2016-09-14 22:00:00,31.2,46.4,14.6,8.0,18644,Wednesday,2016,37,9,22,1020.4,15.1,0.0,85
23581,2016-09-14 23:00:00,18.2,22.2,14.5,7.3,18644,Wednesday,2016,37,9,23,1020.2,15.3,0.0,86
23582,2016-09-15 00:00:00,15.2,18.0,15.3,9.3,18644,Thursday,2016,37,9,0,1019.7,15.9,0.0,85
23583,2016-09-15 01:00:00,15.8,19.4,18.7,7.0,18644,Thursday,2016,37,9,1,1019.5,16.6,0.0,78
23584,2016-09-15 02:00:00,13.7,16.5,12.8,3.6,18644,Thursday,2016,37,9,2,1019.1,16.5,0.0,79
23585,2016-09-15 03:00:00,18.5,23.0,14.0,7.1,18644,Thursday,2016,37,9,3,1019.1,16.2,0.0,84
23586,2016-09-15 04:00:00,18.4,25.4,17.3,9.5,18644,Thursday,2016,37,9,4,1018.9,15.8,0.0,88
23587,2016-09-15 05:00:00,46.6,98.0,29.3,7.7,18644,Thursday,2016,37,9,5,1018.8,16.0,0.0,87
23588,2016-09-15 06:00:00,76.1,250.4,30.3,13.0,18644,Thursday,2016,37,9,6,1018.7,16.3,0.0,87
23589,2016-09-15 07:00:00,65.4,229.5,22.3,10.6,18644,Thursday,2016,37,9,7,1018.6,17.3,0.0,82
23590,2016-09-15 08:00:00,58.0,187.3,24.6,11.2,18644,Thursday,2016,37,9,8,1018.8,19.3,0.0,75
23591,2016-09-15 09:00:00,59.3,199.0,33.6,13.5,18644,Thursday,2016,37,9,9,1018.5,19.9,0.0,74
23592,2016-09-15 10:00:00,67.4,192.1,52.0,15.9,18644,Thursday,2016,37,9,10,1018.6,21.0,0.0,71
23593,2016-09-15 11:00:00,73.2,208.4,52.1,17.2,18644,Thursday,2016,37,9,11,1018.6,22.1,0.0,69
23594,2016-09-15 12:00:00,64.6,164.1,53.6,15.7,18644,Thursday,2016,37,9,12,1018.7,22.6,0.0,62
23595,2016-09-15 13:00:00,71.0,160.8,47.8,14.6,18644,Thursday,2016,37,9,13,1018.6,22.0,0.0,56
23596,2016-09-15 14:00:00,41.1,91.9,31.1,2.2,18644,Thursday,2016,37,9,14,1018.9,21.8,0.0,60
23597,2016-09-15 15:00:00,36.1,92.9,18.1,6.4,18644,Thursday,2016,37,9,15,1018.9,20.9,0.0,64
23598,2016-09-15 16:00:00,24.8,55.5,19.3,5.1,18644,Thursday,2016,37,9,16,1019.3,19.2,0.0,71
23599,2016-09-15 17:00:00,15.8,28.1,17.4,4.0,18644,Thursday,2016,37,9,17,1019.7,17.7,0.0,76
23600,2016-09-15 18:00:00,14.6,25.4,14.4,3.8,18644,Thursday,2016,37,9,18,1020.0,16.3,0.0,81
23601,2016-09-15 19:00:00,25.1,50.1,16.4,4.7,18644,Thursday,2016,37,9,19,1020.3,15.4,0.0,81
23602,2016-09-15 20:00:00,28.5,62.5,14.9,4.7,18644,Thursday,2016,37,9,20,1020.4,15.2,0.0,66
23603,2016-09-15 21:00:00,21.8,41.6,14.4,3.3,18644,Thursday,2016,37,9,21,1020.4,14.2,0.0,75
23604,2016-09-15 22:00:00,19.7,36.6,9.5,2.7,18644,Thursday,2016,37,9,22,1020.5,13.2,0.0,78
23605,2016-09-15 23:00:00,12.4,20.3,10.8,3.5,18644,Thursday,2016,37,9,23,1020.6,12.1,0.0,85
23606,2016-09-16 00:00:00,8.8,17.3,11.5,5.3,18644,Friday,2016,37,9,0,1020.8,11.3,0.0,89
23607,2016-09-16 01:00:00,11.3,19.0,12.5,5.2,18644,Friday,2016,37,9,1,1020.8,10.6,0.0,91
23608,2016-09-16 02:00:00,8.9,15.6,9.1,5.5,18644,Friday,2016,37,9,2,1021.1,10.0,0.0,93
23609,2016-09-16 03:00:00,8.3,15.9,11.9,5.6,18644,Friday,2016,37,9,3,1021.1,9.4,0.0,95
23610,2016-09-16 04:00:00,10.9,27.1,12.2,5.1,18644,Friday,2016,37,9,4,1021.2,9.2,0.0,95
23611,2016-09-16 05:00:00,28.9,76.5,21.8,6.3,18644,Friday,2016,37,9,5,1021.3,9.2,0.0,96
23612,2016-09-16 06:00:00,53.9,182.0,22.6,8.1,18644,Friday,2016,37,9,6,1021.5,10.0,0.0,92
23613,2016-09-16 07:00:00,56.2,208.0,20.4,10.8,18644,Friday,2016,37,9,7,1021.7,12.0,0.0,85
23614,2016-09-16 08:00:00,50.0,190.8,26.9,9.5,18644,Friday,2016,37,9,8,1021.5,14.6,0.0,72
23615,2016-09-16 09:00:00,31.3,106.6,18.3,5.4,18644,Friday,2016,37,9,9,1021.5,15.4,0.0,59
23616,2016-09-16 10:00:00,19.2,48.6,19.3,2.4,18644,Friday,2016,37,9,10,1021.4,15.5,0.0,50
23617,2016-09-16 11:00:00,14.7,31.6,14.7,0.3,18644,Friday,2016,37,9,11,1021.2,15.9,0.0,47
23618,2016-09-16 12:00:00,16.3,32.8,16.2,5.7,18644,Friday,2016,37,9,12,1021.1,17.0,0.0,44
23619,2016-09-16 13:00:00,19.1,39.1,12.1,4.3,18644,Friday,2016,37,9,13,1020.9,15.6,0.0,48
23620,2016-09-16 14:00:00,19.4,43.7,10.7,5.5,18644,Friday,2016,37,9,14,1020.6,15.9,0.0,49
23621,2016-09-16 15:00:00,23.0,53.7,10.5,2.7,18644,Friday,2016,37,9,15,1020.6,15.8,0.0,56
23622,2016-09-16 16:00:00,16.0,28.4,11.9,4.2,18644,Friday,2016,37,9,16,1020.8,15.0,0.0,61
23623,2016-09-16 17:00:00,18.1,31.7,13.6,5.5,18644,Friday,2016,37,9,17,1021.1,13.9,0.0,59
23624,2016-09-16 18:00:00,20.5,34.1,13.5,-0.2,18644,Friday,2016,37,9,18,1021.3,12.5,0.0,67
23625,2016-09-16 19:00:00,14.6,25.9,10.5,2.7,18644,Friday,2016,37,9,19,1021.7,11.5,0.0,75
23626,2016-09-16 20:00:00,10.0,16.1,10.2,4.6,18644,Friday,2016,37,9,20,1021.7,10.9,0.0,79
23627,2016-09-16 21:00:00,16.7,28.2,9.9,4.3,18644,Friday,2016,37,9,21,1021.9,10.4,0.0,83
23628,2016-09-16 22:00:00,26.6,47.4,10.3,3.2,18644,Friday,2016,37,9,22,1022.0,9.7,0.0,85
23629,2016-09-16 23:00:00,26.8,47.1,10.6,3.2,18644,Friday,2016,37,9,23,1022.1,9.1,0.0,87
23630,2016-09-17 00:00:00,22.6,37.7,9.0,2.7,18644,Saturday,2016,37,9,0,1022.2,8.6,0.0,89
23631,2016-09-17 01:00:00,19.2,33.6,11.1,3.6,18644,Saturday,2016,37,9,1,1022.2,8.4,0.0,91
23632,2016-09-17 02:00:00,13.8,22.9,10.0,3.6,18644,Saturday,2016,37,9,2,1022.2,8.2,0.0,90
23633,2016-09-17 03:00:00,10.8,17.9,6.1,2.7,18644,Saturday,2016,37,9,3,1022.3,8.4,0.0,90
23634,2016-09-17 04:00:00,17.5,34.7,8.3,2.0,18644,Saturday,2016,37,9,4,1022.3,8.4,0.0,89
23635,2016-09-17 05:00:00,15.2,25.1,7.9,3.3,18644,Saturday,2016,37,9,5,1022.7,8.6,0.0,89
23636,2016-09-17 06:00:00,23.1,45.9,10.7,2.5,18644,Saturday,2016,37,9,6,1022.9,9.4,0.0,88
23637,2016-09-17 07:00:00,29.9,62.5,10.4,5.1,18644,Saturday,2016,37,9,7,1023.1,11.2,0.0,86
23638,2016-09-17 08:00:00,39.6,94.7,13.6,3.6,18644,Saturday,2016,37,9,8,1023.1,14.3,0.0,75
23639,2016-09-17 09:00:00,28.3,66.9,16.0,4.2,18644,Saturday,2016,37,9,9,1023.2,14.9,0.0,66
23640,2016-09-17 10:00:00,35.2,83.8,14.5,1.6,18644,Saturday,2016,37,9,10,1023.1,15.4,0.0,59
23641,2016-09-17 11:00:00,20.1,43.8,12.8,-0.2,18644,Saturday,2016,37,9,11,1022.9,17.1,0.0,53
23642,2016-09-17 12:00:00,33.2,69.7,15.1,1.9,18644,Saturday,2016,37,9,12,1022.7,18.2,0.0,51
23643,2016-09-17 13:00:00,35.3,69.6,17.2,2.1,18644,Saturday,2016,37,9,13,1023.0,15.7,0.0,66
23644,2016-09-17 14:00:00,19.4,31.0,16.4,6.1,18644,Saturday,2016,37,9,14,1023.1,15.1,0.0,68
23645,2016-09-17 15:00:00,15.7,31.1,15.0,5.1,18644,Saturday,2016,37,9,15,1023.2,15.4,0.0,66
23646,2016-09-17 16:00:00,18.3,29.8,9.7,4.1,18644,Saturday,2016,37,9,16,1023.2,14.4,0.0,67
23647,2016-09-17 17:00:00,24.1,41.8,15.7,5.0,18644,Saturday,2016,37,9,17,1023.3,13.8,0.0,66
23648,2016-09-17 18:00:00,31.0,56.7,16.0,3.9,18644,Saturday,2016,37,9,18,1023.9,13.2,0.0,68
23649,2016-09-17 19:00:00,28.0,50.1,14.7,4.3,18644,Saturday,2016,37,9,19,1024.1,12.6,0.0,69
23650,2016-09-17 20:00:00,27.0,40.1,11.7,3.6,18644,Saturday,2016,37,9,20,1024.4,12.1,0.0,73
23651,2016-09-17 21:00:00,23.5,35.5,14.2,5.0,18644,Saturday,2016,37,9,21,1024.5,12.1,0.0,73
23652,2016-09-17 22:00:00,19.5,29.0,11.8,3.8,18644,Saturday,2016,37,9,22,1024.8,11.8,0.0,72
23653,2016-09-17 23:00:00,18.9,25.7,9.4,4.7,18644,Saturday,2016,37,9,23,1024.8,11.3,0.0,76
23654,2016-09-18 00:00:00,19.9,26.3,9.0,3.9,18644,Sunday,2016,37,9,0,1024.8,10.7,0.0,79
23655,2016-09-18 01:00:00,17.9,21.5,9.3,4.7,18644,Sunday,2016,37,9,1,1024.7,10.3,0.0,82
23656,2016-09-18 02:00:00,14.6,16.5,8.0,4.5,18644,Sunday,2016,37,9,2,1024.7,9.7,0.0,89
23657,2016-09-18 03:00:00,14.7,16.0,10.4,5.5,18644,Sunday,2016,37,9,3,1024.6,9.2,0.0,94
23658,2016-09-18 04:00:00,19.5,21.9,13.2,6.1,18644,Sunday,2016,37,9,4,1024.5,9.2,0.0,96
23659,2016-09-18 05:00:00,31.3,43.3,18.1,6.9,18644,Sunday,2016,37,9,5,1024.6,9.5,0.0,96
23660,2016-09-18 06:00:00,22.4,30.7,11.7,5.8,18644,Sunday,2016,37,9,6,1024.6,11.5,0.0,80
23661,2016-09-18 07:00:00,33.1,68.1,14.6,4.4,18644,Sunday,2016,37,9,7,1024.3,12.7,0.0,71
23662,2016-09-18 08:00:00,21.0,38.2,7.9,1.9,18644,Sunday,2016,37,9,8,1024.3,13.5,0.0,62
23663,2016-09-18 09:00:00,20.8,44.0,13.1,3.4,18644,Sunday,2016,37,9,9,1024.3,13.6,0.0,61
23664,2016-09-18 10:00:00,30.1,57.7,18.3,4.9,18644,Sunday,2016,37,9,10,1024.1,14.9,0.0,56
23665,2016-09-18 11:00:00,34.7,71.4,15.0,4.8,18644,Sunday,2016,37,9,11,1023.9,15.3,0.0,54
23666,2016-09-18 12:00:00,25.7,51.0,12.4,4.1,18644,Sunday,2016,37,9,12,1023.5,16.8,0.0,52
23667,2016-09-18 13:00:00,35.2,74.1,18.0,5.2,18644,Sunday,2016,37,9,13,1023.1,15.0,0.0,56
23668,2016-09-18 14:00:00,54.4,120.0,21.9,4.5,18644,Sunday,2016,37,9,14,1022.6,16.0,0.0,54
23669,2016-09-18 15:00:00,43.7,89.9,15.9,4.3,18644,Sunday,2016,37,9,15,1022.3,15.2,0.0,56
23670,2016-09-18 16:00:00,39.3,81.3,18.6,6.0,18644,Sunday,2016,37,9,16,1022.1,14.5,0.0,59
23671,2016-09-18 17:00:00,26.2,48.5,15.7,5.4,18644,Sunday,2016,37,9,17,1021.9,13.4,0.0,64
23672,2016-09-18 18:00:00,33.8,52.1,18.9,8.7,18644,Sunday,2016,37,9,18,1022.1,12.6,0.0,70
23673,2016-09-18 19:00:00,42.7,68.0,22.1,8.9,18644,Sunday,2016,37,9,19,1022.0,11.6,0.0,77
23674,2016-09-18 20:00:00,40.8,60.2,23.5,7.4,18644,Sunday,2016,37,9,20,1021.9,11.1,0.0,80
23675,2016-09-18 21:00:00,33.6,45.8,14.4,6.1,18644,Sunday,2016,37,9,21,1021.9,10.9,0.0,81
23676,2016-09-18 22:00:00,23.5,30.7,13.0,6.0,18644,Sunday,2016,37,9,22,1021.8,10.5,0.0,84
23677,2016-09-18 23:00:00,16.3,20.5,9.8,5.9,18644,Sunday,2016,37,9,23,1021.7,9.7,0.0,89
23678,2016-09-19 00:00:00,13.5,15.0,10.6,8.1,18644,Monday,2016,38,9,0,1021.5,9.6,0.0,91
23679,2016-09-19 01:00:00,15.2,18.1,13.6,8.6,18644,Monday,2016,38,9,1,1021.2,10.2,0.0,89
23680,2016-09-19 02:00:00,21.8,25.4,10.7,4.4,18644,Monday,2016,38,9,2,1020.9,11.0,0.0,86
23681,2016-09-19 03:00:00,26.1,31.8,11.6,5.6,18644,Monday,2016,38,9,3,1020.6,11.3,0.0,86
23682,2016-09-19 04:00:00,19.8,26.7,11.7,4.7,18644,Monday,2016,38,9,4,1020.3,10.2,0.0,91
23683,2016-09-19 05:00:00,25.0,35.6,13.9,5.4,18644,Monday,2016,38,9,5,1020.1,10.5,0.0,93
23684,2016-09-19 06:00:00,43.3,97.8,18.4,10.0,18644,Monday,2016,38,9,6,1020.0,11.4,0.0,87
23685,2016-09-19 07:00:00,59.1,188.5,25.3,6.1,18644,Monday,2016,38,9,7,1019.9,12.4,0.0,82
23686,2016-09-19 08:00:00,65.4,229.2,18.5,5.0,18644,Monday,2016,38,9,8,1019.9,14.7,0.0,74
23687,2016-09-19 09:00:00,66.3,226.5,21.4,7.2,18644,Monday,2016,38,9,9,1020.0,15.0,0.0,69
23688,2016-09-19 10:00:00,61.9,190.2,27.2,6.6,18644,Monday,2016,38,9,10,1019.7,16.3,0.0,63
23689,2016-09-19 11:00:00,51.8,144.1,32.1,8.0,18644,Monday,2016,38,9,11,1019.5,16.8,0.0,61
23690,2016-09-19 12:00:00,55.4,145.7,22.3,8.9,18644,Monday,2016,38,9,12,1019.2,17.7,0.0,58
23691,2016-09-19 13:00:00,59.2,144.7,39.6,9.9,18644,Monday,2016,38,9,13,1019.2,17.6,0.0,58
23692,2016-09-19 14:00:00,69.0,165.3,38.2,10.8,18644,Monday,2016,38,9,14,1018.7,18.0,0.0,59
23693,2016-09-19 15:00:00,75.2,202.4,31.6,8.0,18644,Monday,2016,38,9,15,1018.4,18.1,0.0,60
23694,2016-09-19 16:00:00,75.9,202.5,29.4,10.0,18644,Monday,2016,38,9,16,1018.2,18.1,0.0,61
23695,2016-09-19 17:00:00,60.6,134.7,27.3,8.5,18644,Monday,2016,38,9,17,1018.3,17.3,0.0,65
23696,2016-09-19 18:00:00,61.0,128.0,32.0,6.9,18644,Monday,2016,38,9,18,1018.2,16.8,0.0,68
23697,2016-09-19 19:00:00,56.9,109.4,28.2,6.0,18644,Monday,2016,38,9,19,1018.1,16.6,0.0,68
23698,2016-09-19 21:00:00,40.3,67.4,19.6,4.3,18644,Monday,2016,38,9,21,1017.9,16.2,0.0,72
23699,2016-09-19 22:00:00,27.9,60.1,16.7,6.6,18644,Monday,2016,38,9,22,1018.0,16.3,0.0,73
23700,2016-09-19 23:00:00,31.0,67.8,20.4,9.0,18644,Monday,2016,38,9,23,1018.1,15.8,0.0,77
23701,2016-09-20 00:00:00,20.9,31.4,21.7,5.2,18644,Tuesday,2016,38,9,0,1018.1,15.1,0.0,82
