Start,Slut,NO2 (344),NOX as NO2 (345),PM10 (342),PM2.5 (343)
01-05-2016 00:00,01-05-2016 01:00,22.2,28.3,37.4,24.4
01-05-2016 01:00,01-05-2016 02:00,15.5,17.9,33.1,23.7
01-05-2016 02:00,01-05-2016 03:00,12.9,14.4,27.5,21.9
01-05-2016 03:00,01-05-2016 04:00,11.1,12.6,24,17.2
01-05-2016 04:00,01-05-2016 05:00,11.9,13.8,26.4,15.2
01-05-2016 05:00,01-05-2016 06:00,12.7,15.7,20.4,12.2
01-05-2016 06:00,01-05-2016 07:00,12.9,17.1,17.1,8.8
01-05-2016 07:00,01-05-2016 08:00,24.1,33.4,20.5,8.9
01-05-2016 08:00,01-05-2016 09:00,24.3,40.8,24.9,6.7
01-05-2016 09:00,01-05-2016 10:00,48.8,74.7,33.1,7.8
01-05-2016 10:00,01-05-2016 11:00,36.4,56.6,28.1,8.6
01-05-2016 11:00,01-05-2016 12:00,27,42.6,26.2,8.3
01-05-2016 12:00,01-05-2016 13:00,31.6,50,28.9,2.5
01-05-2016 13:00,01-05-2016 14:00,38.4,62,34.7,8.4
01-05-2016 14:00,01-05-2016 15:00,46.3,76.9,36,6.7
01-05-2016 15:00,01-05-2016 16:00,42.8,68.3,46.7,9
01-05-2016 16:00,01-05-2016 17:00,50.1,79.1,44.2,9.5
01-05-2016 17:00,01-05-2016 18:00,49.8,77.3,51.6,9
01-05-2016 18:00,01-05-2016 19:00,57.2,91.6,54.3,9.2
01-05-2016 19:00,01-05-2016 20:00,51.7,77,52.5,11.9
01-05-2016 20:00,01-05-2016 21:00,32.1,41.8,34.8,11
01-05-2016 21:00,01-05-2016 22:00,31.2,39,30.1,10.4
01-05-2016 22:00,01-05-2016 23:00,32.3,39.5,31.5,10.6
01-05-2016 23:00,02-05-2016 00:00,26.6,32,29.1,10.7
02-05-2016 00:00,02-05-2016 01:00,26.4,30.4,27.1,13.4
02-05-2016 01:00,02-05-2016 02:00,21.1,22.6,28.2,13.2
02-05-2016 02:00,02-05-2016 03:00,33.3,39.9,34.5,13.5
02-05-2016 03:00,02-05-2016 04:00,43.9,61.2,34.6,11.7
02-05-2016 04:00,02-05-2016 05:00,52.8,82.5,33.1,11.1
02-05-2016 05:00,02-05-2016 06:00,62,117.2,56,11.9
02-05-2016 06:00,02-05-2016 07:00,106,323.8,58.4,10.2
02-05-2016 07:00,02-05-2016 08:00,70.6,194,38.1,8.1
02-05-2016 08:00,02-05-2016 09:00,45,72.2,25,5.1
02-05-2016 09:00,02-05-2016 10:00,53.3,104.3,30.8,1.6
02-05-2016 10:00,02-05-2016 11:00,83.5,182.1,79.7,7.4
02-05-2016 11:00,02-05-2016 12:00,78.4,173.6,63.3,7.5
02-05-2016 12:00,02-05-2016 13:00,66.6,139.5,66.2,2.5
02-05-2016 13:00,02-05-2016 14:00,59.2,115.9,74.4,
02-05-2016 14:00,02-05-2016 15:00,72.9,149.9,67.3,3.9
02-05-2016 15:00,02-05-2016 16:00,80.6,170.8,33.1,0.6
02-05-2016 16:00,02-05-2016 17:00,68.3,139.4,37,4
02-05-2016 17:00,02-05-2016 18:00,42.7,73.5,38.8,-0.6
02-05-2016 18:00,02-05-2016 19:00,33.6,52.3,45.3,4.2
02-05-2016 19:00,02-05-2016 20:00,26.8,39.8,36.2,6.7
02-05-2016 20:00,02-05-2016 21:00,30.6,43.7,34.3,8.5
02-05-2016 21:00,02-05-2016 22:00,27,35,28.1,7.8
02-05-2016 22:00,02-05-2016 23:00,19.4,23.5,20.9,6.4
02-05-2016 23:00,03-05-2016 00:00,19.4,23.2,22.3,8.8
03-05-2016 00:00,03-05-2016 01:00,21.5,24.5,22.1,8.5
03-05-2016 01:00,03-05-2016 02:00,14,17,25.7,8.4
03-05-2016 02:00,03-05-2016 03:00,23.2,27.3,33.5,11.4
03-05-2016 03:00,03-05-2016 04:00,44.5,59.4,29.2,13
03-05-2016 04:00,03-05-2016 05:00,35.3,48.3,36.5,11.2
03-05-2016 05:00,03-05-2016 06:00,43.8,62.8,41.3,13.2
03-05-2016 06:00,03-05-2016 07:00,66.5,124.3,47.9,12.3
03-05-2016 07:00,03-05-2016 08:00,75.2,145.7,51.2,10.1
03-05-2016 08:00,03-05-2016 09:00,85.9,178.9,52.2,10.3
03-05-2016 09:00,03-05-2016 10:00,58.3,104.3,37,6.4
03-05-2016 10:00,03-05-2016 11:00,90.3,205.4,41.2,7.6
03-05-2016 11:00,03-05-2016 12:00,75.9,148.5,78,10.5
03-05-2016 12:00,03-05-2016 13:00,62,112.3,63.7,9.7
03-05-2016 13:00,03-05-2016 14:00,57.2,101.2,55,6.7
03-05-2016 14:00,03-05-2016 15:00,54,97.8,53.3,9.3
03-05-2016 15:00,03-05-2016 16:00,65.2,121.1,44.6,9.7
03-05-2016 16:00,03-05-2016 17:00,69.2,126.3,39.7,7.2
03-05-2016 17:00,03-05-2016 18:00,48.5,79,53.7,7.6
03-05-2016 18:00,03-05-2016 19:00,54.4,83.2,59.9,14.6
03-05-2016 19:00,03-05-2016 20:00,67.3,106.3,66.7,13.6
03-05-2016 20:00,03-05-2016 21:00,63.7,94.5,74,15.9
03-05-2016 21:00,03-05-2016 22:00,41.6,51.3,57.6,13.7
03-05-2016 22:00,03-05-2016 23:00,33.5,40.6,30.2,8.5
03-05-2016 23:00,04-05-2016 00:00,27.4,32.4,29.1,9.3
04-05-2016 00:00,04-05-2016 01:00,24.1,27.1,27,10.7
04-05-2016 01:00,04-05-2016 02:00,22.6,27.7,30.2,6.8
04-05-2016 02:00,04-05-2016 03:00,18.3,19.7,27.6,9.2
04-05-2016 03:00,04-05-2016 04:00,18.1,21.6,21.9,9.4
04-05-2016 04:00,04-05-2016 05:00,27.1,35.8,34.5,10.2
04-05-2016 05:00,04-05-2016 06:00,57.2,84.5,44.5,10.3
04-05-2016 06:00,04-05-2016 07:00,47,65.5,25.1,6.7
04-05-2016 07:00,04-05-2016 08:00,76.8,160.6,30.1,7.1
04-05-2016 08:00,04-05-2016 09:00,55.4,107.8,29.1,7.2
04-05-2016 09:00,04-05-2016 10:00,87.6,217.8,41.6,9.4
04-05-2016 10:00,04-05-2016 11:00,72.5,173,35.3,8.1
04-05-2016 11:00,04-05-2016 12:00,71.3,161.7,33.1,8.4
04-05-2016 12:00,04-05-2016 13:00,78.1,165.9,34,8.9
04-05-2016 13:00,04-05-2016 14:00,75.3,161,25.5,4
04-05-2016 14:00,04-05-2016 15:00,78.5,167,24.8,6.8
04-05-2016 15:00,04-05-2016 16:00,70.3,150.6,25.3,5.8
04-05-2016 16:00,04-05-2016 17:00,74.5,163.1,25.6,4.2
04-05-2016 17:00,04-05-2016 18:00,63.5,126.7,26.9,2.9
04-05-2016 18:00,04-05-2016 19:00,66.3,125,52.3,5.4
04-05-2016 19:00,04-05-2016 20:00,56.9,92.8,43.4,4.5
04-05-2016 20:00,04-05-2016 21:00,69,106.6,52.4,7
04-05-2016 21:00,04-05-2016 22:00,67.4,98.7,47,7.3
04-05-2016 22:00,04-05-2016 23:00,39.7,50.2,31.2,7.3
04-05-2016 23:00,05-05-2016 00:00,34.7,46.4,19.6,5.4
05-05-2016 00:00,05-05-2016 01:00,26.4,34.5,26,5.8
05-05-2016 01:00,05-05-2016 02:00,21.8,29.4,21.1,4.8
05-05-2016 02:00,05-05-2016 03:00,13.7,18.1,13.9,4.1
05-05-2016 03:00,05-05-2016 04:00,15.3,20.5,13.1,5.4
05-05-2016 04:00,05-05-2016 05:00,18.8,26.6,12.6,5
05-05-2016 05:00,05-05-2016 06:00,19.1,30,17.3,5.5
05-05-2016 06:00,05-05-2016 07:00,32.3,59.8,17.5,5.8
05-05-2016 07:00,05-05-2016 08:00,33.3,61.7,17,3.3
05-05-2016 08:00,05-05-2016 09:00,34.5,62.1,34.4,6.8
05-05-2016 09:00,05-05-2016 10:00,37.4,69.2,38.7,2
05-05-2016 10:00,05-05-2016 11:00,41.9,77.9,37.8,-2.7
05-05-2016 11:00,05-05-2016 12:00,35.6,66.4,32.7,-3
05-05-2016 12:00,05-05-2016 13:00,34.8,61.7,34.1,8.1
05-05-2016 13:00,05-05-2016 14:00,34.7,63.5,39.6,
05-05-2016 14:00,05-05-2016 15:00,36.2,67.5,31.2,4
05-05-2016 15:00,05-05-2016 16:00,33.1,60.7,30.4,4.3
05-05-2016 16:00,05-05-2016 17:00,30.7,54.1,27.4,-1
05-05-2016 17:00,05-05-2016 18:00,31,51.6,25,
05-05-2016 18:00,05-05-2016 19:00,36.4,57.7,28.1,1.8
05-05-2016 19:00,05-05-2016 20:00,49.9,82.7,39.5,8.2
05-05-2016 20:00,05-05-2016 21:00,58.7,88.6,40.1,7.8
05-05-2016 21:00,05-05-2016 22:00,39,51,28.9,7.4
05-05-2016 22:00,05-05-2016 23:00,28.6,32.4,21.8,1.7
05-05-2016 23:00,06-05-2016 00:00,31.5,34,24.9,7.4
06-05-2016 00:00,06-05-2016 01:00,32.1,35.4,29,5
06-05-2016 01:00,06-05-2016 02:00,27.2,31.7,18.2,6.8
06-05-2016 02:00,06-05-2016 03:00,24.9,26.9,16.8,3.4
06-05-2016 03:00,06-05-2016 04:00,24.4,27.9,16.3,4.8
06-05-2016 04:00,06-05-2016 05:00,17,19,16.2,5.7
06-05-2016 05:00,06-05-2016 06:00,35.9,54.3,26.9,1.9
06-05-2016 06:00,06-05-2016 07:00,73.2,140.5,41.7,7.9
06-05-2016 07:00,06-05-2016 08:00,54.8,106,38.4,7.3
06-05-2016 08:00,06-05-2016 09:00,47.7,85.4,51.5,8.5
06-05-2016 09:00,06-05-2016 10:00,53.7,94.5,61.5,8.4
06-05-2016 10:00,06-05-2016 11:00,59.4,106.7,58.4,9.4
06-05-2016 11:00,06-05-2016 12:00,52.6,93.6,68.1,5.6
06-05-2016 12:00,06-05-2016 13:00,47.3,84.1,53.2,6.2
06-05-2016 13:00,06-05-2016 14:00,56.8,102.6,52.7,3.3
06-05-2016 14:00,06-05-2016 15:00,59.8,106,44.2,6.4
06-05-2016 15:00,06-05-2016 16:00,50.8,89.5,40,7
06-05-2016 16:00,06-05-2016 17:00,47.4,76.8,35.4,4.8
06-05-2016 17:00,06-05-2016 18:00,57.4,93.2,43.7,15.4
06-05-2016 18:00,06-05-2016 19:00,39.7,59.2,54.4,8.9
06-05-2016 19:00,06-05-2016 20:00,47.8,69.8,52.6,7.3
06-05-2016 20:00,06-05-2016 21:00,33.3,45,39.4,9.2
06-05-2016 21:00,06-05-2016 22:00,17.2,20.8,23,8.5
06-05-2016 22:00,06-05-2016 23:00,20.4,24.2,23.1,10.6
06-05-2016 23:00,07-05-2016 00:00,17.8,18.9,19.6,9.7
07-05-2016 00:00,07-05-2016 01:00,15.1,16.5,20.3,9.8
07-05-2016 01:00,07-05-2016 02:00,21.1,25.1,24,10.3
07-05-2016 02:00,07-05-2016 03:00,18.9,20.8,23.7,10.3
07-05-2016 03:00,07-05-2016 04:00,14.8,17,22.4,9.5
07-05-2016 04:00,07-05-2016 05:00,16.1,18.4,19,9
07-05-2016 05:00,07-05-2016 06:00,27.5,37.3,18.5,12.2
07-05-2016 06:00,07-05-2016 07:00,29.4,44.4,18.7,8.3
07-05-2016 07:00,07-05-2016 08:00,27.8,41.2,21.9,3.3
07-05-2016 08:00,07-05-2016 09:00,30.9,45.1,22,5.5
07-05-2016 09:00,07-05-2016 10:00,26.3,40.4,33.9,5.9
07-05-2016 10:00,07-05-2016 11:00,36.6,60.7,42.5,4.1
07-05-2016 11:00,07-05-2016 12:00,28.5,46.4,36.3,5
07-05-2016 12:00,07-05-2016 13:00,32.3,52.8,36,4.2
07-05-2016 13:00,07-05-2016 14:00,37,61.9,32.8,1.7
07-05-2016 14:00,07-05-2016 15:00,24,38.6,33.1,-0.1
07-05-2016 15:00,07-05-2016 16:00,19.5,30.5,29.3,2
07-05-2016 16:00,07-05-2016 17:00,18.7,29.3,30.8,4.8
07-05-2016 17:00,07-05-2016 18:00,19.9,30.9,37.8,3.7
07-05-2016 18:00,07-05-2016 19:00,21.9,33.9,28.4,4.7
07-05-2016 19:00,07-05-2016 20:00,23,32.5,38.3,13.7
07-05-2016 20:00,07-05-2016 21:00,33.6,45.3,44.6,12.4
07-05-2016 21:00,07-05-2016 22:00,28.5,35,25.9,7.1
07-05-2016 22:00,07-05-2016 23:00,41,54.4,32.8,7.6
07-05-2016 23:00,08-05-2016 00:00,20.9,23.9,21,8.4
08-05-2016 00:00,08-05-2016 01:00,20.5,23.2,21.5,6.4
08-05-2016 01:00,08-05-2016 02:00,17.4,19.7,21.2,7.9
08-05-2016 02:00,08-05-2016 03:00,19.8,21.3,21.3,6.5
08-05-2016 03:00,08-05-2016 04:00,15.7,16.7,21.6,7.8
08-05-2016 04:00,08-05-2016 05:00,14,15.5,17.5,8.5
08-05-2016 05:00,08-05-2016 06:00,19.9,23.9,16.9,6.7
08-05-2016 06:00,08-05-2016 07:00,21,27.7,18.4,0.7
08-05-2016 07:00,08-05-2016 08:00,29.1,39.4,23.3,13.4
08-05-2016 08:00,08-05-2016 09:00,20.2,29.3,16.9,1.5
08-05-2016 09:00,08-05-2016 10:00,21.7,33.2,23.1,1.1
08-05-2016 10:00,08-05-2016 11:00,25.4,40,32.3,9.2
08-05-2016 11:00,08-05-2016 12:00,31.3,47.9,25.2,0.7
08-05-2016 12:00,08-05-2016 13:00,35.1,54.8,29.6,6.4
08-05-2016 13:00,08-05-2016 14:00,28.5,44.2,36.4,4
08-05-2016 14:00,08-05-2016 15:00,35.5,55,40.9,7.4
08-05-2016 15:00,08-05-2016 16:00,51.4,80,54.5,6.5
08-05-2016 16:00,08-05-2016 17:00,60.9,94.8,51.5,6.5
08-05-2016 17:00,08-05-2016 18:00,50.5,78.7,43.2,9.3
08-05-2016 18:00,08-05-2016 19:00,50.3,73.1,49.1,9.3
08-05-2016 19:00,08-05-2016 20:00,40.5,53.7,43.2,8.5
08-05-2016 20:00,08-05-2016 21:00,33,40.8,35.8,2.8
08-05-2016 21:00,08-05-2016 22:00,32.3,38.8,27.2,4.8
08-05-2016 22:00,08-05-2016 23:00,22.5,25.9,18.5,6.4
08-05-2016 23:00,09-05-2016 00:00,22.7,26.6,27.3,7
09-05-2016 00:00,09-05-2016 01:00,28.1,30.8,33.2,8.4
09-05-2016 01:00,09-05-2016 02:00,33.6,38.1,33.3,10.8
09-05-2016 02:00,09-05-2016 03:00,20.3,22.1,21.7,7.6
09-05-2016 03:00,09-05-2016 04:00,29.4,31.7,19.6,8.2
09-05-2016 04:00,09-05-2016 05:00,29.9,34.5,26.2,7.3
09-05-2016 05:00,09-05-2016 06:00,54.9,74.1,35.9,7.7
09-05-2016 06:00,09-05-2016 07:00,87.8,174.5,37.4,10.2
09-05-2016 07:00,09-05-2016 08:00,62.9,109.8,29.8,8.9
09-05-2016 08:00,09-05-2016 09:00,36.3,60.5,28.4,13.8
09-05-2016 09:00,09-05-2016 10:00,42.7,86.3,31.6,8.9
09-05-2016 10:00,09-05-2016 11:00,92.9,209.9,69,10.5
09-05-2016 11:00,09-05-2016 12:00,80.5,149.8,94.1,12.8
09-05-2016 12:00,09-05-2016 13:00,79.2,145.2,61.9,10.6
09-05-2016 13:00,09-05-2016 14:00,56.2,97.7,48.9,9.5
09-05-2016 14:00,09-05-2016 15:00,51.8,84.9,52,14.1
09-05-2016 15:00,09-05-2016 16:00,63.6,118.7,66.8,11.2
09-05-2016 16:00,09-05-2016 17:00,61.9,106.2,48.1,12.4
09-05-2016 17:00,09-05-2016 18:00,70.9,121.9,55.6,12.6
09-05-2016 18:00,09-05-2016 19:00,33.3,50.3,47.8,9.7
09-05-2016 19:00,09-05-2016 20:00,33.7,44.4,42.9,10
09-05-2016 20:00,09-05-2016 21:00,30.9,36.8,36.3,11.2
09-05-2016 21:00,09-05-2016 22:00,31.8,37.3,,8.3
09-05-2016 22:00,09-05-2016 23:00,31.7,33.6,,
09-05-2016 23:00,10-05-2016 00:00,49.5,53.5,,
10-05-2016 00:00,10-05-2016 01:00,51,54.1,28.7,3.7
10-05-2016 01:00,10-05-2016 02:00,39.6,41.7,31.8,9.2
10-05-2016 02:00,10-05-2016 03:00,24.8,27.1,26.2,8.5
10-05-2016 03:00,10-05-2016 04:00,21,22.8,22.2,9.3
10-05-2016 04:00,10-05-2016 05:00,22.4,26.2,24.8,9.8
10-05-2016 05:00,10-05-2016 06:00,39.7,57.6,33.2,8.7
10-05-2016 06:00,10-05-2016 07:00,64.6,107.1,44.6,5
10-05-2016 07:00,10-05-2016 08:00,75.3,129.6,61.6,4.5
10-05-2016 08:00,10-05-2016 09:00,56.6,96.5,70.1,4.2
10-05-2016 09:00,10-05-2016 10:00,59.3,112.9,52.1,7.8
10-05-2016 10:00,10-05-2016 11:00,68.7,128.1,86.3,8.4
10-05-2016 11:00,10-05-2016 12:00,59.4,104.7,92.5,11.8
10-05-2016 12:00,10-05-2016 13:00,48.5,80.8,71.8,13.6
10-05-2016 13:00,10-05-2016 14:00,40,65.9,64.6,13.8
10-05-2016 14:00,10-05-2016 15:00,66.3,102.3,74,9.4
10-05-2016 15:00,10-05-2016 16:00,63.8,111.6,44.2,4.2
10-05-2016 16:00,10-05-2016 17:00,58.9,104.4,43,7.4
10-05-2016 17:00,10-05-2016 18:00,48.8,82.1,39,10.2
10-05-2016 18:00,10-05-2016 19:00,28.1,40.3,49,8.4
10-05-2016 19:00,10-05-2016 20:00,33.9,47.1,53.5,7
10-05-2016 20:00,10-05-2016 21:00,25.1,36.2,202.6,27.9
10-05-2016 21:00,10-05-2016 22:00,11.6,16.2,59.9,3
10-05-2016 22:00,10-05-2016 23:00,10.8,14.4,27.2,5.8
10-05-2016 23:00,11-05-2016 00:00,11,18,14.1,3.4
11-05-2016 00:00,11-05-2016 01:00,8.6,11.7,7.2,0.6
11-05-2016 01:00,11-05-2016 02:00,9.1,13.8,9.1,2
11-05-2016 02:00,11-05-2016 03:00,7.4,10.6,6.6,2.9
11-05-2016 03:00,11-05-2016 04:00,6.1,10.7,7,2.7
11-05-2016 04:00,11-05-2016 05:00,8.4,13.8,8.2,3.4
11-05-2016 05:00,11-05-2016 06:00,30.7,62.9,23.9,3.3
11-05-2016 06:00,11-05-2016 07:00,61.1,156.2,24.9,4.1
11-05-2016 07:00,11-05-2016 08:00,45.8,104.8,26.9,2.1
11-05-2016 08:00,11-05-2016 09:00,51.9,130,33.7,1.6
11-05-2016 09:00,11-05-2016 10:00,47.2,118.7,30.3,4.5
11-05-2016 10:00,11-05-2016 11:00,46.4,120.8,22.8,4
11-05-2016 11:00,11-05-2016 12:00,28.1,59.2,28.7,5.9
11-05-2016 12:00,11-05-2016 13:00,31.2,66.1,35.3,3.1
11-05-2016 13:00,11-05-2016 14:00,27.5,55.5,38.3,0.9
11-05-2016 14:00,11-05-2016 15:00,20.9,40.6,35.4,0.1
11-05-2016 15:00,11-05-2016 16:00,19.1,39.9,23,-0.6
11-05-2016 16:00,11-05-2016 17:00,17.4,34.2,20.6,
11-05-2016 17:00,11-05-2016 18:00,16.1,29.7,17.8,-0.5
11-05-2016 18:00,11-05-2016 19:00,21.6,38.4,20.6,3
11-05-2016 19:00,11-05-2016 20:00,14,23.9,17.6,1
11-05-2016 20:00,11-05-2016 21:00,12.3,18.7,13.9,3.7
11-05-2016 21:00,11-05-2016 22:00,14.9,21.5,18.2,5.8
11-05-2016 22:00,11-05-2016 23:00,22.6,29.1,13.4,5.1
11-05-2016 23:00,12-05-2016 00:00,15.9,19,7.6,5.2
12-05-2016 00:00,12-05-2016 01:00,11.7,14.4,12,4.6
12-05-2016 01:00,12-05-2016 02:00,23.1,34.7,15.9,8.7
12-05-2016 02:00,12-05-2016 03:00,26.1,41.6,15.2,6.1
12-05-2016 03:00,12-05-2016 04:00,26.1,42,18.5,5.6
12-05-2016 04:00,12-05-2016 05:00,33.6,60.4,19.3,4.6
12-05-2016 05:00,12-05-2016 06:00,78.6,204.1,44.4,4.8
12-05-2016 06:00,12-05-2016 07:00,119.2,398,46.6,
12-05-2016 07:00,12-05-2016 08:00,106.6,287,50.5,
12-05-2016 08:00,12-05-2016 09:00,45.9,87.9,32.1,3.4
12-05-2016 09:00,12-05-2016 10:00,50.5,111.7,36,0.9
12-05-2016 10:00,12-05-2016 11:00,41.8,78.4,46,1.2
12-05-2016 11:00,12-05-2016 12:00,42,80.1,51.6,3.3
12-05-2016 12:00,12-05-2016 13:00,42,82.3,50.8,4.6
12-05-2016 13:00,12-05-2016 14:00,44,87.3,49.3,5.2
12-05-2016 14:00,12-05-2016 15:00,43,82.9,54,2.9
12-05-2016 15:00,12-05-2016 16:00,80.2,180.1,41.3,3.2
12-05-2016 16:00,12-05-2016 17:00,69.7,154.7,28.5,2
12-05-2016 17:00,12-05-2016 18:00,68.9,146.2,33.4,3.5
12-05-2016 18:00,12-05-2016 19:00,52.7,94.7,51,3.6
12-05-2016 19:00,12-05-2016 20:00,49.5,86.2,49.2,13.4
12-05-2016 20:00,12-05-2016 21:00,47.3,76.5,52.3,9.4
12-05-2016 21:00,12-05-2016 22:00,49.6,79.3,31.1,4.5
12-05-2016 22:00,12-05-2016 23:00,43.9,65.9,26.1,5.2
12-05-2016 23:00,13-05-2016 00:00,36.4,54.9,16.7,4.1
13-05-2016 00:00,13-05-2016 01:00,31.9,48.9,18,3.9
13-05-2016 01:00,13-05-2016 02:00,24.6,34.8,19.9,5.2
13-05-2016 02:00,13-05-2016 03:00,16.9,21,13.2,3.1
13-05-2016 03:00,13-05-2016 04:00,20.4,28.1,14.6,5.8
13-05-2016 04:00,13-05-2016 05:00,24.6,41,15.1,4.3
13-05-2016 05:00,13-05-2016 06:00,67.4,178.6,34.9,6.1
13-05-2016 06:00,13-05-2016 07:00,113,417.7,47,7.8
13-05-2016 07:00,13-05-2016 08:00,90.3,266.9,49.3,2.6
13-05-2016 08:00,13-05-2016 09:00,60.8,141.4,41.7,-1.8
13-05-2016 09:00,13-05-2016 10:00,43.8,100.8,27.2,2.6
13-05-2016 10:00,13-05-2016 11:00,39.7,88.7,40.9,3.1
13-05-2016 11:00,13-05-2016 12:00,37.6,77.4,47.1,6.8
13-05-2016 12:00,13-05-2016 13:00,36.3,73,41,4.3
13-05-2016 13:00,13-05-2016 14:00,26.9,56,24.4,7.8
13-05-2016 14:00,13-05-2016 15:00,28.7,54.8,19.4,5.7
13-05-2016 15:00,13-05-2016 16:00,24.9,51.8,26.1,10.4
13-05-2016 16:00,13-05-2016 17:00,33.1,64.9,41.6,5.8
13-05-2016 17:00,13-05-2016 18:00,30.6,58.9,41.1,5.3
13-05-2016 18:00,13-05-2016 19:00,28.8,51.5,37.8,4.2
13-05-2016 19:00,13-05-2016 20:00,16.3,27.5,19.3,2.4
13-05-2016 20:00,13-05-2016 21:00,18.5,28.8,13.3,1.4
13-05-2016 21:00,13-05-2016 22:00,10.3,14.9,7.8,2.2
13-05-2016 22:00,13-05-2016 23:00,21.6,36.2,8.1,3.3
13-05-2016 23:00,14-05-2016 00:00,14.4,23.1,8.6,1.5
14-05-2016 00:00,14-05-2016 01:00,12.3,20.3,6.5,3.3
14-05-2016 01:00,14-05-2016 02:00,12.9,21.8,5.8,0.8
14-05-2016 02:00,14-05-2016 03:00,9.9,16.3,5.9,0.9
14-05-2016 03:00,14-05-2016 04:00,6.5,10,5.2,0.4
14-05-2016 04:00,14-05-2016 05:00,9.3,13.6,6.2,2.3
14-05-2016 05:00,14-05-2016 06:00,11.2,18.7,9.3,3.6
14-05-2016 06:00,14-05-2016 07:00,16.5,30,11.7,3.6
14-05-2016 07:00,14-05-2016 08:00,22.7,41,13.3,6.3
14-05-2016 08:00,14-05-2016 09:00,27.5,54,13.9,4.3
14-05-2016 09:00,14-05-2016 10:00,25.4,53.4,15.2,3
14-05-2016 10:00,14-05-2016 11:00,28,59,21,5
14-05-2016 11:00,14-05-2016 12:00,28.2,57.6,19.3,6.3
14-05-2016 12:00,14-05-2016 13:00,26,52.5,26.3,4
14-05-2016 13:00,14-05-2016 14:00,27.2,53.3,25.5,3.8
14-05-2016 14:00,14-05-2016 15:00,23.8,45.7,24.7,3.7
14-05-2016 15:00,14-05-2016 16:00,28.4,57.5,24.6,3.7
14-05-2016 16:00,14-05-2016 17:00,28,53.1,21.8,5
14-05-2016 17:00,14-05-2016 18:00,25.2,50.3,16.3,4.7
14-05-2016 18:00,14-05-2016 19:00,20.8,40.7,12.3,2.9
14-05-2016 19:00,14-05-2016 20:00,19.2,34.1,12.4,2.8
14-05-2016 20:00,14-05-2016 21:00,14.1,24.5,10.4,3.7
14-05-2016 21:00,14-05-2016 22:00,13.5,22.8,9.8,4.8
14-05-2016 22:00,14-05-2016 23:00,10.6,18.7,9.3,4.7
14-05-2016 23:00,15-05-2016 00:00,10,16.7,9.6,1.3
15-05-2016 00:00,15-05-2016 01:00,10.5,18.7,8.8,1.1
15-05-2016 01:00,15-05-2016 02:00,12.7,21.5,8.3,2.8
15-05-2016 02:00,15-05-2016 03:00,7.3,14.6,8.4,2.1
15-05-2016 03:00,15-05-2016 04:00,5.9,9.5,6.4,1.2
15-05-2016 04:00,15-05-2016 05:00,4.6,8,6.1,2.6
15-05-2016 05:00,15-05-2016 06:00,4.9,9.5,6,1.5
15-05-2016 06:00,15-05-2016 07:00,7.9,16.7,7.4,3
15-05-2016 07:00,15-05-2016 08:00,7.9,14.6,10.5,4.6
15-05-2016 08:00,15-05-2016 09:00,11.6,22.2,13.6,4.6
15-05-2016 09:00,15-05-2016 10:00,13.3,25.6,9.7,5.4
15-05-2016 10:00,15-05-2016 11:00,20.7,41.5,13.5,5.8
15-05-2016 11:00,15-05-2016 12:00,22.1,46.6,11.8,2.5
15-05-2016 12:00,15-05-2016 13:00,17.6,34.9,5.6,-1.1
15-05-2016 13:00,15-05-2016 14:00,19.8,39,14.8,5.8
15-05-2016 14:00,15-05-2016 15:00,19,37.8,16.8,3
15-05-2016 15:00,15-05-2016 16:00,16.9,34.1,36.9,-0.4
15-05-2016 16:00,15-05-2016 17:00,16.4,32.9,24.2,3.2
15-05-2016 17:00,15-05-2016 18:00,20.8,43.2,17.3,6.3
15-05-2016 18:00,15-05-2016 19:00,16.7,36.3,17.6,4.6
15-05-2016 19:00,15-05-2016 20:00,14.1,32.2,13.9,3.5
15-05-2016 20:00,15-05-2016 21:00,10.7,22.1,5.1,1.5
15-05-2016 21:00,15-05-2016 22:00,7.7,17.1,4.9,0.9
15-05-2016 22:00,15-05-2016 23:00,6.4,14,4.9,3.1
15-05-2016 23:00,16-05-2016 00:00,3.9,8.2,4.1,0.1
16-05-2016 00:00,16-05-2016 01:00,2.8,5.7,4.3,0.3
16-05-2016 01:00,16-05-2016 02:00,2.2,5,4.8,3.1
16-05-2016 02:00,16-05-2016 03:00,2.9,5,3.1,1.3
16-05-2016 03:00,16-05-2016 04:00,4.9,7.3,3.8,-0.8
16-05-2016 04:00,16-05-2016 05:00,7.7,14.1,5.1,-1.2
16-05-2016 05:00,16-05-2016 06:00,25.7,52.4,8.2,1.2
16-05-2016 06:00,16-05-2016 07:00,58.7,150.3,7.7,3.8
16-05-2016 07:00,16-05-2016 08:00,60.5,161.4,7.5,3.1
16-05-2016 08:00,16-05-2016 09:00,60,169.5,10.7,3.4
16-05-2016 09:00,16-05-2016 10:00,65,193.5,9.2,5.8
16-05-2016 10:00,16-05-2016 11:00,63.5,200.2,10.5,5.4
16-05-2016 11:00,16-05-2016 12:00,59.8,169.3,16.8,1.6
16-05-2016 12:00,16-05-2016 13:00,30.4,67,24,
16-05-2016 13:00,16-05-2016 14:00,27.5,59.6,25.8,-1.1
16-05-2016 14:00,16-05-2016 15:00,28.3,51.7,25.1,2.4
16-05-2016 15:00,16-05-2016 16:00,29.6,45.9,13.3,4
